iter	RMSE
4776	5050.347504
4777	5048.859651
4778	5047.701744
4779	5046.99194
4780	5045.809802
4781	5045.430946
4782	5044.184095
4783	5043.040053
4784	5042.126123
4785	5040.233267
4786	5039.220228
4787	5038.343689
4788	5037.222617
4789	5036.068581
4790	5034.674078
4791	5033.918863
4792	5032.734182
4793	5032.204892
4794	5031.620438
4795	5030.969254
4796	5030.767651
4797	5029.981171
4798	5029.341963
4799	5027.947931
4800	5026.798878
4801	5026.40828
4802	5025.476138
4803	5024.51806
4804	5023.581549
4805	5022.246039
4806	5021.030382
4807	5020.145097
4808	5019.048041
4809	5017.610324
4810	5016.645628
4811	5015.929471
4812	5015.104601
4813	5014.236415
4814	5012.461183
4815	5011.02984
4816	5010.001932
4817	5009.230805
4818	5008.159304
4819	5007.084541
4820	5004.988965
4821	5003.505046
4822	5002.283196
4823	5001.091185
4824	5000.04738
4825	4999.215418
4826	4998.622587
4827	4997.296243
4828	4996.005134
4829	4995.077697
4830	4993.720198
4831	4993.08319
4832	4992.307877
4833	4991.517958
4834	4989.947495
4835	4989.354256
4836	4988.6087
4837	4987.573922
4838	4986.914112
4839	4986.164814
4840	4984.833504
4841	4984.297805
4842	4983.582197
4843	4981.874496
4844	4980.027636
4845	4978.932577
4846	4977.663262
4847	4976.463745
4848	4975.813901
4849	4974.77667
4850	4973.841773
4851	4973.173577
4852	4971.987003
4853	4970.454807
4854	4969.009312
4855	4968.619386
4856	4967.496204
4857	4966.4635
4858	4965.991306
4859	4965.25154
4860	4964.121016
4861	4962.193079
4862	4960.88694
4863	4959.924894
4864	4958.804935
4865	4957.720985
4866	4956.635567
4867	4955.594094
4868	4954.7603
4869	4954.015388
4870	4953.021799
4871	4952.034642
4872	4950.443933
4873	4949.310494
4874	4947.862532
4875	4946.758855
4876	4945.750905
4877	4944.890904
4878	4943.238574
4879	4942.605845
4880	4941.403025
4881	4939.52296
4882	4938.005659
4883	4936.801937
4884	4936.050334
4885	4934.686682
4886	4933.671225
4887	4931.862685
4888	4929.851131
4889	4928.606929
4890	4927.7174
4891	4926.011693
4892	4924.528276
4893	4923.198865
4894	4921.830496
4895	4920.90136
4896	4920.596766
4897	4919.711494
4898	4918.923229
4899	4918.332566
4900	4916.930709
4901	4915.692371
4902	4914.686388
4903	4914.099789
4904	4913.140599
4905	4911.884399
4906	4910.713394
4907	4909.855267
4908	4908.924858
4909	4907.899965
4910	4907.147737
4911	4906.006753
4912	4904.648256
4913	4903.907622
4914	4902.60598
4915	4901.753733
4916	4900.414048
4917	4900.069215
4918	4899.273715
4919	4897.918866
4920	4896.432469
4921	4896.146089
4922	4895.182803
4923	4894.641367
4924	4892.354433
4925	4891.513393
4926	4890.315824
4927	4889.556567
4928	4888.704815
4929	4887.897598
4930	4887.506302
4931	4886.85658
4932	4885.163058
4933	4883.666396
4934	4882.587667
4935	4882.249706
4936	4880.787953
4937	4879.618704
4938	4878.755098
4939	4877.763816
4940	4876.616788
4941	4875.71578
4942	4874.459474
4943	4873.689258
4944	4872.892497
4945	4872.155763
4946	4871.327736
4947	4870.066153
4948	4868.723557
4949	4867.565
4950	4866.71849
4951	4866.044614
4952	4865.342664
4953	4864.152331
4954	4862.338905
4955	4861.432995
4956	4860.477737
4957	4860.069911
4958	4859.303173
4959	4857.887535
4960	4856.468465
4961	4855.247825
4962	4854.4511
4963	4853.77688
4964	4852.828492
4965	4851.669824
4966	4851.168564
4967	4850.187933
4968	4849.611608
4969	4848.101626
4970	4847.530704
4971	4846.689822
4972	4845.285427
4973	4844.463156
4974	4843.939926
4975	4843.10228
4976	4841.939843
4977	4840.730556
4978	4839.357267
4979	4838.473221
4980	4836.963739
4981	4835.985373
4982	4835.263059
4983	4833.43641
4984	4833.212501
4985	4832.312463
4986	4830.803552
4987	4829.780323
4988	4829.14485
4989	4828.463738
4990	4827.238525
4991	4826.036944
4992	4825.05464
4993	4824.206333
4994	4822.961619
4995	4822.381914
4996	4821.213671
4997	4820.652923
4998	4820.015986
4999	4819.000297
5000	4818.514113
5001	4817.620635
5002	4816.789436
5003	4815.691393
5004	4814.939142
5005	4814.009495
5006	4812.976748
5007	4812.14855
5008	4811.133499
5009	4810.310042
5010	4809.738668
5011	4808.782244
5012	4808.008442
5013	4807.417678
5014	4806.47315
5015	4804.808883
5016	4803.742807
5017	4802.912835
5018	4801.631538
5019	4800.419692
5020	4798.550378
5021	4797.227964
5022	4796.441572
5023	4795.003099
5024	4793.524237
5025	4792.511596
5026	4790.814156
5027	4789.176808
5028	4787.957518
5029	4787.15718
5030	4786.28788
5031	4785.166781
5032	4784.601915
5033	4783.793773
5034	4782.552799
5035	4781.988191
5036	4781.239132
5037	4780.183184
5038	4779.225447
5039	4777.887191
5040	4776.967241
5041	4776.003759
5042	4774.768919
5043	4773.789501
5044	4773.122238
5045	4772.016053
5046	4771.487537
5047	4770.842545
5048	4769.041214
5049	4768.501288
5050	4767.774226
5051	4766.223473
5052	4765.406625
5053	4764.24943
5054	4763.322237
5055	4761.765149
5056	4761.405934
5057	4760.691643
5058	4759.375855
5059	4759.05637
5060	4758.355457
5061	4757.470591
5062	4756.756431
5063	4756.138173
5064	4755.223847
5065	4754.489365
5066	4754.055616
5067	4752.68464
5068	4751.420251
5069	4750.640989
5070	4749.220799
5071	4748.090141
5072	4746.333616
5073	4745.265629
5074	4744.142144
5075	4743.441348
5076	4741.5239
5077	4740.844919
5078	4739.909481
5079	4738.739088
5080	4737.862575
5081	4736.720596
5082	4735.68597
5083	4734.676104
5084	4732.996406
5085	4731.70263
5086	4730.855566
5087	4730.346794
5088	4729.260106
5089	4728.353686
5090	4727.320826
5091	4726.547357
5092	4725.417064
5093	4724.492887
5094	4723.658113
5095	4722.674183
5096	4721.751339
5097	4720.654347
5098	4719.809974
5099	4718.932604
5100	4717.601729
5101	4717.093017
5102	4716.589503
5103	4715.427967
5104	4714.603581
5105	4713.986836
5106	4712.908287
5107	4711.560102
5108	4711.192322
5109	4710.699532
5110	4709.944334
5111	4709.272311
5112	4708.851036
5113	4707.950235
5114	4707.080499
5115	4706.024899
5116	4705.298904
5117	4703.772156
5118	4703.239656
5119	4702.208287
5120	4701.597922
5121	4700.544349
5122	4699.500841
5123	4698.317569
5124	4697.501263
5125	4696.834837
5126	4696.19499
5127	4694.783647
5128	4693.609358
5129	4691.932891
5130	4690.739625
5131	4689.636238
5132	4688.67256
5133	4687.943074
5134	4687.110126
5135	4686.46108
5136	4685.859241
5137	4685.048748
5138	4683.967508
5139	4683.144158
5140	4682.152356
5141	4681.524103
5142	4680.561182
5143	4679.837088
5144	4679.214376
5145	4678.38654
5146	4677.693345
5147	4676.075562
5148	4675.062981
5149	4673.711004
5150	4672.809066
5151	4672.018239
5152	4671.419485
5153	4670.513105
5154	4668.976295
5155	4668.005666
5156	4667.288516
5157	4665.916841
5158	4664.714291
5159	4664.139408
5160	4662.747652
5161	4661.75238
5162	4660.796427
5163	4659.941839
5164	4658.583363
5165	4657.943556
5166	4656.652745
5167	4655.959976
5168	4655.369369
5169	4654.332832
5170	4653.391559
5171	4652.649048
5172	4651.802754
5173	4650.712588
5174	4649.621901
5175	4648.539742
5176	4647.632377
5177	4646.753998
5178	4645.692793
5179	4644.797193
5180	4643.614528
5181	4642.793039
5182	4641.921989
5183	4641.161876
5184	4640.179594
5185	4639.104752
5186	4638.062065
5187	4637.04677
5188	4636.414634
5189	4635.894175
5190	4634.608617
5191	4633.61023
5192	4633.007307
5193	4632.400101
5194	4630.743838
5195	4630.076616
5196	4628.990128
5197	4628.126691
5198	4626.588025
5199	4626.215034
5200	4625.52602
5201	4624.572437
5202	4623.346014
5203	4622.678157
5204	4621.427674
5205	4620.359681
5206	4620.051378
5207	4619.30507
5208	4618.559752
5209	4617.497867
5210	4616.401715
5211	4616.048142
5212	4614.452559
5213	4613.583122
5214	4612.872527
5215	4611.917594
5216	4611.749968
5217	4610.962484
5218	4610.294915
5219	4608.980495
5220	4607.715275
5221	4606.581049
5222	4605.469167
5223	4604.735662
5224	4603.958796
5225	4603.430235
5226	4602.444725
5227	4601.714643
5228	4600.796917
5229	4599.964318
5230	4598.662208
5231	4597.788838
5232	4597.078511
5233	4596.667592
5234	4595.728113
5235	4595.323769
5236	4594.143022
5237	4593.638404
5238	4592.434705
5239	4591.425901
5240	4591.026221
5241	4589.326646
5242	4588.434139
5243	4587.651373
5244	4586.846914
5245	4585.486265
5246	4584.788939
5247	4584.074361
5248	4583.211152
5249	4582.232493
5250	4581.34265
5251	4580.751527
5252	4579.656749
5253	4579.030015
5254	4578.21794
5255	4577.07221
5256	4576.001744
5257	4574.89742
5258	4574.100822
5259	4573.259907
5260	4572.715122
5261	4571.762792
5262	4570.408491
5263	4569.980205
5264	4568.822695
5265	4568.101973
5266	4566.853174
5267	4566.057175
5268	4565.630231
5269	4563.949758
5270	4563.172082
5271	4562.654855
5272	4562.115528
5273	4561.097465
5274	4560.496678
5275	4559.766296
5276	4558.174867
5277	4557.174991
5278	4556.353002
5279	4555.467037
5280	4554.682764
5281	4554.031534
5282	4553.029831
5283	4552.094947
5284	4551.422937
5285	4549.739458
5286	4548.692915
5287	4547.561839
5288	4546.923134
5289	4545.990022
5290	4545.016209
5291	4544.037515
5292	4543.158762
5293	4542.470254
5294	4541.760617
5295	4540.797705
5296	4539.519645
5297	4538.562579
5298	4537.359347
5299	4536.664335
5300	4535.743023
5301	4534.645286
5302	4533.490299
5303	4532.69875
5304	4531.758319
5305	4531.131167
5306	4530.527881
5307	4529.416402
5308	4528.570176
5309	4527.759317
5310	4527.052216
5311	4526.37121
5312	4525.794158
5313	4525.001794
5314	4524.081466
5315	4523.320792
5316	4522.30616
5317	4521.176303
5318	4520.534026
5319	4519.449857
5320	4518.211858
5321	4516.977484
5322	4515.916316
5323	4515.09712
5324	4514.436891
5325	4513.577702
5326	4511.776962
5327	4510.784385
5328	4509.436663
5329	4508.894853
5330	4507.823782
5331	4507.092763
5332	4506.460232
5333	4505.66685
5334	4504.936525
5335	4503.901578
5336	4503.428638
5337	4502.075833
5338	4500.989824
5339	4499.440603
5340	4498.462911
5341	4497.271381
5342	4496.52843
5343	4495.66598
5344	4494.265463
5345	4493.480356
5346	4492.11803
5347	4490.635577
5348	4489.574889
5349	4488.562308
5350	4487.268029
5351	4486.531711
5352	4485.49041
5353	4484.654247
5354	4483.764771
5355	4483.132285
5356	4482.497065
5357	4481.99856
5358	4481.107557
5359	4480.336715
5360	4479.242168
5361	4478.121371
5362	4476.93207
5363	4476.115186
5364	4474.385187
5365	4474.111381
5366	4473.001041
5367	4471.921254
5368	4471.157253
5369	4470.511977
5370	4469.709044
5371	4469.138041
5372	4467.682043
5373	4466.828441
5374	4465.965008
5375	4465.549508
5376	4464.05054
5377	4463.346244
5378	4462.30178
5379	4461.052177
5380	4460.028898
5381	4458.943811
5382	4457.750405
5383	4456.995182
5384	4456.120405
5385	4455.125277
5386	4454.780455
5387	4454.444413
5388	4453.497791
5389	4453.338636
5390	4452.235668
5391	4451.509459
5392	4450.578768
5393	4449.887579
5394	4449.101829
5395	4448.485022
5396	4447.652963
5397	4446.756619
5398	4445.649887
5399	4444.772388
5400	4443.741048
5401	4442.903583
5402	4441.88411
5403	4441.060276
5404	4440.501303
5405	4438.955044
5406	4437.935358
5407	4436.885077
5408	4435.919925
5409	4435.552588
5410	4434.790508
5411	4434.284293
5412	4432.998965
5413	4431.808712
5414	4431.010377
5415	4430.319454
5416	4429.746502
5417	4429.351197
5418	4428.781117
5419	4428.163002
5420	4427.036029
5421	4426.536235
5422	4425.928945
5423	4425.007383
5424	4424.064531
5425	4422.888765
5426	4421.468141
5427	4420.65649
5428	4419.71261
5429	4418.376101
5430	4417.248794
5431	4416.381937
5432	4416.159127
5433	4415.267865
5434	4414.645554
5435	4413.827574
5436	4413.446989
5437	4412.150325
5438	4410.885756
5439	4410.219476
5440	4408.859309
5441	4407.949458
5442	4406.828553
5443	4405.635846
5444	4404.868421
5445	4403.945149
5446	4402.381862
5447	4401.478902
5448	4400.948352
5449	4400.485064
5450	4399.051383
5451	4397.957564
5452	4396.887002
5453	4395.997968
5454	4394.727844
5455	4393.514219
5456	4392.555958
5457	4392.108075
5458	4390.965545
5459	4390.426306
5460	4389.592062
5461	4388.798353
5462	4388.25483
5463	4387.160275
5464	4385.709449
5465	4385.099643
5466	4384.555858
5467	4383.405228
5468	4382.371063
5469	4381.651824
5470	4380.556166
5471	4380.018354
5472	4379.036969
5473	4377.943995
5474	4377.1664
5475	4376.212035
5476	4375.81906
5477	4375.121642
5478	4374.716352
5479	4373.92536
5480	4372.860539
5481	4372.407288
5482	4371.709371
5483	4370.524472
5484	4369.646208
5485	4368.442172
5486	4367.942798
5487	4367.207541
5488	4366.458622
5489	4365.219956
5490	4364.269935
5491	4363.322492
5492	4362.64185
5493	4361.222388
5494	4360.778569
5495	4360.106847
5496	4359.099848
5497	4358.548323
5498	4358.098705
5499	4357.040556
5500	4355.736003
5501	4354.458698
5502	4353.173558
5503	4351.65943
5504	4350.935494
5505	4350.359889
5506	4349.874756
5507	4348.841746
5508	4348.100225
5509	4347.492288
5510	4345.967645
5511	4344.608236
5512	4343.695433
5513	4343.059425
5514	4342.211219
5515	4341.376687
5516	4340.366234
5517	4339.375763
5518	4338.629688
5519	4338.061177
5520	4337.406587
5521	4336.791822
5522	4335.904014
5523	4335.048293
5524	4333.716655
5525	4332.16616
5526	4331.628493
5527	4330.66219
5528	4329.701212
5529	4328.891046
5530	4328.160702
5531	4326.932299
5532	4325.894309
5533	4325.080209
5534	4324.400545
5535	4323.845055
5536	4323.016726
5537	4322.289498
5538	4321.653459
5539	4320.672219
5540	4319.865957
5541	4318.425694
5542	4317.108207
5543	4316.572782
5544	4315.586728
5545	4314.634587
5546	4313.682888
5547	4313.201499
5548	4312.20697
5549	4311.230739
5550	4309.922914
5551	4308.552747
5552	4308.067208
5553	4307.511312
5554	4306.611007
5555	4305.768901
5556	4304.701244
5557	4303.954813
5558	4302.985156
5559	4302.482987
5560	4301.438119
5561	4300.172949
5562	4298.998668
5563	4297.572153
5564	4296.940339
5565	4296.500274
5566	4295.511606
5567	4294.666141
5568	4293.819064
5569	4293.490573
5570	4292.871755
5571	4292.167311
5572	4291.741292
5573	4291.208798
5574	4290.425485
5575	4289.574315
5576	4288.683082
5577	4288.266876
5578	4287.376997
5579	4286.364147
5580	4285.315709
5581	4284.500333
5582	4283.517786
5583	4282.501689
5584	4281.878141
5585	4280.811918
5586	4280.019922
5587	4279.072121
5588	4278.38864
5589	4277.412123
5590	4276.675389
5591	4276.241079
5592	4275.53403
5593	4274.483442
5594	4273.634567
5595	4272.719086
5596	4271.844115
5597	4270.899092
5598	4270.175102
5599	4269.351269
5600	4268.281068
5601	4267.512194
5602	4266.437704
5603	4265.64601
5604	4264.858526
5605	4264.509559
5606	4263.505497
5607	4262.438545
5608	4261.892503
5609	4261.111861
5610	4260.093765
5611	4258.9247
5612	4258.301619
5613	4257.881437
5614	4256.719872
5615	4256.292223
5616	4255.175757
5617	4254.486641
5618	4253.811486
5619	4253.306402
5620	4252.756932
5621	4251.966788
5622	4251.246105
5623	4250.539035
5624	4249.567458
5625	4248.374555
5626	4247.732044
5627	4247.217927
5628	4246.605699
5629	4246.195851
5630	4245.247005
5631	4244.619485
5632	4243.435597
5633	4242.529362
5634	4242.216927
5635	4241.286227
5636	4240.362973
5637	4239.781143
5638	4238.738296
5639	4237.836667
5640	4237.292794
5641	4236.410769
5642	4235.903243
5643	4235.230788
5644	4234.282394
5645	4233.507659
5646	4232.984826
5647	4231.937369
5648	4231.486053
5649	4231.102546
5650	4229.614685
5651	4229.026371
5652	4227.955432
5653	4227.440368
5654	4226.603961
5655	4225.286239
5656	4224.728552
5657	4223.411922
5658	4222.468522
5659	4221.17992
5660	4220.591726
5661	4219.957882
5662	4218.786535
5663	4217.627875
5664	4216.710392
5665	4215.805101
5666	4215.381492
5667	4214.687005
5668	4213.656572
5669	4212.674034
5670	4212.036374
5671	4211.465242
5672	4210.527172
5673	4209.505657
5674	4208.91914
5675	4208.159325
5676	4207.075499
5677	4206.086403
5678	4205.176117
5679	4204.05304
5680	4203.009695
5681	4202.047909
5682	4201.268668
5683	4200.243621
5684	4199.763738
5685	4199.373217
5686	4198.712296
5687	4198.169418
5688	4197.096077
5689	4196.422898
5690	4195.897497
5691	4194.858968
5692	4194.297621
5693	4193.754327
5694	4193.068497
5695	4192.070672
5696	4191.668536
5697	4190.843761
5698	4190.348576
5699	4188.945916
5700	4188.21443
5701	4187.298353
5702	4186.197472
5703	4185.726562
5704	4185.172628
5705	4184.60177
5706	4184.120338
5707	4183.320983
5708	4182.589005
5709	4182.344333
5710	4181.854184
5711	4181.044925
5712	4179.912438
5713	4178.870156
5714	4178.028441
5715	4177.428788
5716	4177.00583
5717	4176.509781
5718	4175.464181
5719	4174.662532
5720	4173.788555
5721	4172.677189
5722	4172.256675
5723	4171.560523
5724	4171.21682
5725	4170.436097
5726	4168.989352
5727	4167.75993
5728	4166.450959
5729	4165.535292
5730	4164.513596
5731	4163.99184
5732	4163.486885
5733	4162.095116
5734	4161.591392
5735	4161.08898
5736	4160.778923
5737	4159.615326
5738	4158.468064
5739	4157.852344
5740	4157.433395
5741	4156.206304
5742	4155.885182
5743	4155.233553
5744	4154.180344
5745	4153.46921
5746	4153.0526
5747	4152.237684
5748	4151.853714
5749	4151.045739
5750	4150.039087
5751	4149.368466
5752	4148.861686
5753	4148.237546
5754	4147.190003
5755	4146.360796
5756	4145.76734
5757	4144.591399
5758	4143.457159
5759	4142.722551
5760	4142.010822
5761	4141.223928
5762	4140.168407
5763	4139.439251
5764	4138.772058
5765	4137.663173
5766	4136.73442
5767	4136.0038
5768	4134.17339
5769	4133.450455
5770	4132.401008
5771	4131.777009
5772	4131.200075
5773	4130.685454
5774	4130.172265
5775	4129.317969
5776	4128.618501
5777	4127.885976
5778	4127.421468
5779	4126.906381
5780	4126.15125
5781	4125.129122
5782	4124.349097
5783	4123.988159
5784	4123.009207
5785	4122.421844
5786	4121.645044
5787	4121.455247
5788	4120.87858
5789	4120.172068
5790	4119.852242
5791	4119.19126
5792	4118.508511
5793	4117.806482
5794	4117.169096
5795	4116.40924
5796	4115.704428
5797	4114.980349
5798	4114.216035
5799	4113.321183
5800	4112.672106
5801	4112.108779
5802	4111.021575
5803	4110.576084
5804	4109.901552
5805	4109.059773
5806	4108.346669
5807	4107.625005
5808	4106.876647
5809	4105.807841
5810	4104.933702
5811	4104.553008
5812	4103.817806
5813	4102.635926
5814	4101.674446
5815	4100.756697
5816	4099.902514
5817	4099.428858
5818	4099.115193
5819	4098.220015
5820	4097.270161
5821	4096.667573
5822	4096.043413
5823	4095.235287
5824	4094.261283
5825	4093.240177
5826	4092.378181
5827	4091.374607
5828	4090.844258
5829	4089.911569
5830	4088.838941
5831	4088.525293
5832	4087.673161
5833	4087.13734
5834	4086.294969
5835	4085.344944
5836	4084.57657
5837	4083.565027
5838	4082.716452
5839	4082.209722
5840	4081.703367
5841	4080.992794
5842	4079.773107
5843	4079.038959
5844	4078.591251
5845	4078.036723
5846	4077.411245
5847	4076.976532
5848	4076.585779
5849	4075.726525
5850	4074.994404
5851	4074.163586
5852	4073.517396
5853	4072.928297
5854	4072.287478
5855	4071.522146
5856	4071.11311
5857	4069.825419
5858	4068.445957
5859	4067.563154
5860	4066.819982
5861	4066.285956
5862	4065.371409
5863	4064.606868
5864	4063.669481
5865	4062.970318
5866	4062.476743
5867	4061.680133
5868	4060.923832
5869	4060.063572
5870	4059.264237
5871	4058.279898
5872	4057.25112
5873	4056.114596
5874	4055.467701
5875	4055.125965
5876	4054.55513
5877	4053.90226
5878	4053.246729
5879	4052.317162
5880	4051.913321
5881	4050.987432
5882	4050.106929
5883	4049.568361
5884	4048.572992
5885	4047.839907
5886	4047.348791
5887	4046.718969
5888	4045.761729
5889	4044.767822
5890	4043.896485
5891	4042.662397
5892	4041.809455
5893	4041.495851
5894	4040.639524
5895	4039.868325
5896	4038.930158
5897	4037.895826
5898	4036.556577
5899	4035.97118
5900	4035.378386
5901	4034.385861
5902	4033.574225
5903	4032.749289
5904	4032.501247
5905	4031.410453
5906	4030.484182
5907	4030.275322
5908	4029.317634
5909	4028.222076
5910	4027.510889
5911	4026.941783
5912	4026.255407
5913	4025.829407
5914	4024.789003
5915	4023.992193
5916	4023.354399
5917	4022.846881
5918	4022.059885
5919	4021.558924
5920	4020.606086
5921	4019.778601
5922	4018.422652
5923	4018.062634
5924	4017.328278
5925	4016.550067
5926	4015.631701
5927	4015.368548
5928	4014.563241
5929	4013.038504
5930	4012.537974
5931	4011.927307
5932	4011.000741
5933	4010.112739
5934	4009.518698
5935	4008.742319
5936	4008.006502
5937	4007.532624
5938	4006.579992
5939	4005.853116
5940	4004.801064
5941	4003.743269
5942	4003.055505
5943	4002.350184
5944	4001.811978
5945	4001.19896
5946	3999.857322
5947	3998.888435
5948	3998.370716
5949	3997.700727
5950	3996.846307
5951	3995.874343
5952	3994.90945
5953	3994.301463
5954	3993.749381
5955	3992.966617
5956	3992.029322
5957	3991.394197
5958	3990.159264
5959	3989.34783
5960	3988.639623
5961	3988.169763
5962	3987.021786
5963	3985.649076
5964	3984.162391
5965	3983.215579
5966	3982.830587
5967	3981.931774
5968	3981.592544
5969	3981.014827
5970	3979.849473
5971	3979.15701
5972	3977.352559
5973	3976.8134
5974	3975.831248
5975	3974.975256
5976	3974.426876
5977	3974.156948
5978	3973.416671
5979	3973.017413
5980	3972.436494
5981	3971.131302
5982	3970.121564
5983	3968.998917
5984	3968.236132
5985	3967.739514
5986	3967.444467
5987	3966.352675
5988	3965.670038
5989	3965.190162
5990	3964.156086
5991	3963.256702
5992	3962.550077
5993	3962.067306
5994	3960.759309
5995	3959.714856
5996	3959.009338
5997	3958.291468
5998	3957.427518
5999	3956.930893
6000	3956.190851
6001	3955.221853
6002	3954.562651
6003	3953.58542
6004	3952.872107
6005	3952.124957
6006	3950.987778
6007	3950.300872
6008	3949.407942
6009	3948.509119
6010	3947.530538
6011	3946.851458
6012	3946.198675
6013	3944.799212
6014	3944.257219
6015	3943.519872
6016	3942.692178
6017	3941.808368
6018	3940.847947
6019	3940.055839
6020	3939.151085
6021	3938.3126
6022	3937.608184
6023	3936.914907
6024	3936.140047
6025	3935.451934
6026	3935.224952
6027	3934.626263
6028	3933.655055
6029	3932.983544
6030	3932.283218
6031	3931.756365
6032	3930.609374
6033	3929.938601
6034	3929.257859
6035	3928.357321
6036	3927.034684
6037	3926.454477
6038	3925.620398
6039	3924.963226
6040	3924.337756
6041	3922.979366
6042	3922.118948
6043	3921.319009
6044	3920.568219
6045	3919.736771
6046	3919.195473
6047	3918.471666
6048	3918.082479
6049	3917.270984
6050	3916.290743
6051	3915.589908
6052	3915.107678
6053	3914.369639
6054	3913.765876
6055	3912.863581
6056	3911.855646
6057	3911.194176
6058	3910.459292
6059	3909.599984
6060	3908.839849
6061	3907.93558
6062	3907.285794
6063	3906.354976
6064	3905.689569
6065	3904.39615
6066	3903.680893
6067	3903.110884
6068	3902.424637
6069	3901.973847
6070	3901.327553
6071	3900.533365
6072	3899.665868
6073	3898.988583
6074	3898.101219
6075	3897.198048
6076	3896.517436
6077	3895.549702
6078	3895.101892
6079	3894.63561
6080	3894.034658
6081	3893.054092
6082	3892.381884
6083	3891.424443
6084	3890.300257
6085	3889.674331
6086	3888.90321
6087	3888.008317
6088	3887.501334
6089	3886.523202
6090	3885.84143
6091	3885.534196
6092	3884.805208
6093	3884.021446
6094	3883.339
6095	3882.234803
6096	3881.344123
6097	3880.237584
6098	3879.426881
6099	3878.737637
6100	3878.165084
6101	3877.681711
6102	3877.424388
6103	3876.932223
6104	3876.25729
6105	3876.014938
6106	3875.288221
6107	3874.20417
6108	3873.67557
6109	3872.332073
6110	3871.588264
6111	3870.615923
6112	3869.674475
6113	3869.085627
6114	3868.668916
6115	3867.882763
6116	3867.398118
6117	3866.574409
6118	3866.289687
6119	3865.127823
6120	3864.373492
6121	3862.749299
6122	3862.266285
6123	3861.318982
6124	3860.89043
6125	3859.80723
6126	3859.25732
6127	3858.802987
6128	3857.77462
6129	3857.091899
6130	3856.174005
6131	3855.664093
6132	3854.964039
6133	3854.008165
6134	3853.1744
6135	3852.387368
6136	3851.675055
6137	3851.015025
6138	3850.488734
6139	3850.157221
6140	3849.089614
6141	3848.442729
6142	3847.624542
6143	3846.784121
6144	3846.18259
6145	3845.034612
6146	3844.286821
6147	3843.423485
6148	3842.476109
6149	3841.837496
6150	3841.017766
6151	3840.386489
6152	3839.746793
6153	3838.951489
6154	3838.461276
6155	3837.204135
6156	3836.715275
6157	3835.743051
6158	3834.818648
6159	3834.227859
6160	3833.558845
6161	3833.151335
6162	3832.443281
6163	3831.749604
6164	3831.493048
6165	3830.807471
6166	3830.168938
6167	3829.501515
6168	3828.581975
6169	3828.032576
6170	3827.162395
6171	3826.231513
6172	3825.284884
6173	3824.327033
6174	3823.245462
6175	3822.429327
6176	3820.943107
6177	3820.08859
6178	3819.388161
6179	3818.698694
6180	3817.801758
6181	3816.820024
6182	3815.984528
6183	3815.527918
6184	3814.818821
6185	3814.259303
6186	3813.513917
6187	3811.858966
6188	3811.253176
6189	3810.613664
6190	3810.177121
6191	3809.543823
6192	3808.405901
6193	3807.545597
6194	3806.584377
6195	3806.040107
6196	3805.210899
6197	3804.729841
6198	3804.058961
6199	3803.282135
6200	3802.625001
6201	3801.933572
6202	3801.377888
6203	3801.182468
6204	3800.72473
6205	3800.126784
6206	3799.274949
6207	3798.604269
6208	3797.975256
6209	3797.755579
6210	3797.604862
6211	3797.090482
6212	3796.277971
6213	3796.000388
6214	3795.203887
6215	3794.45782
6216	3793.829904
6217	3792.928762
6218	3792.171067
6219	3791.387991
6220	3790.907727
6221	3790.398689
6222	3789.948681
6223	3789.46808
6224	3788.829864
6225	3788.191579
6226	3787.335877
6227	3787.243139
6228	3786.22095
6229	3784.906898
6230	3784.250171
6231	3783.316037
6232	3782.296828
6233	3781.665153
6234	3780.745223
6235	3779.735695
6236	3779.26822
6237	3778.352648
6238	3777.966888
6239	3777.05554
6240	3776.429328
6241	3775.677881
6242	3774.833365
6243	3774.443659
6244	3774.021509
6245	3773.118119
6246	3772.070067
6247	3771.430855
6248	3770.181228
6249	3768.989195
6250	3768.286466
6251	3768.000246
6252	3767.160699
6253	3765.822569
6254	3765.146553
6255	3764.957316
6256	3764.278481
6257	3763.856019
6258	3762.785445
6259	3762.38722
6260	3761.671652
6261	3761.212418
6262	3760.243558
6263	3759.594705
6264	3758.359556
6265	3757.784494
6266	3757.508102
6267	3756.862058
6268	3756.008601
6269	3755.564903
6270	3755.102154
6271	3754.548382
6272	3754.024354
6273	3753.330752
6274	3752.729779
6275	3751.321112
6276	3750.725174
6277	3750.198891
6278	3749.84789
6279	3748.836287
6280	3748.136729
6281	3747.238584
6282	3746.283419
6283	3745.396774
6284	3744.768782
6285	3744.124391
6286	3743.108725
6287	3742.401885
6288	3741.725957
6289	3741.379229
6290	3740.892171
6291	3740.298814
6292	3739.378918
6293	3739.028399
6294	3737.964158
6295	3737.189698
6296	3735.517914
6297	3734.436015
6298	3733.422754
6299	3732.925497
6300	3731.914807
6301	3730.857146
6302	3730.424497
6303	3729.801205
6304	3729.253165
6305	3728.86223
6306	3728.434821
6307	3727.074524
6308	3725.999211
6309	3725.570829
6310	3725.158456
6311	3724.539248
6312	3723.1415
6313	3722.405687
6314	3722.200536
6315	3721.867094
6316	3721.189169
6317	3720.600724
6318	3719.725306
6319	3719.037395
6320	3718.270523
6321	3717.690379
6322	3717.219345
6323	3716.351988
6324	3715.601317
6325	3715.03575
6326	3714.57712
6327	3713.828559
6328	3712.959895
6329	3712.505214
